Query_ID	Doc_ID	Rank	Score
53	266	158	30.0
53	1220	159	30.0
53	156	160	30.0
53	1274	161	30.0
53	1202	162	30.0
53	304	163	30.0
53	1352	164	30.0
53	484	165	29.5
53	192	166	29.5
53	575	167	29.5
53	270	168	29.5
53	198	169	29.5
53	443	170	29.5
53	1154	171	29.0
53	1309	172	29.0
53	1224	173	29.0
53	599	174	29.0
53	218	175	29.0
53	24	176	29.0
53	45	177	29.0
53	996	178	29.0
53	820	179	29.0
53	734	180	29.0
53	1370	181	29.0
53	1263	182	29.0
53	442	183	29.0
53	14	184	29.0
53	1212	185	28.5
53	325	186	28.5
53	1226	187	28.5
53	989	188	28.5
53	334	189	28.5
53	1322	190	28.5
53	704	191	28.5
53	205	192	28.5
53	767	193	28.5
53	1225	194	28.5
53	133	195	28.0
53	601	196	28.0
53	1343	197	28.0
53	458	198	28.0
53	414	199	28.0
53	188	200	28.0
54	1201	1	94.5
54	1313	2	86.0
54	798	3	74.0
54	329	4	64.5
54	89	5	57.0
54	94	6	56.5
54	417	7	56.5
54	1147	8	55.5
54	1040	9	54.0
54	721	10	54.0
54	499	11	53.0
54	1239	12	52.5
54	262	13	51.0
54	522	14	51.0
54	131	15	50.0
54	962	16	49.5
54	25	17	49.0
54	927	18	49.0
54	1244	19	48.5
54	976	20	48.0
54	151	21	48.0
54	73	22	47.5
54	992	23	47.0
54	662	24	47.0
54	1047	25	47.0
54	140	26	45.5
54	433	27	45.5
54	874	28	45.0
54	572	29	44.5
54	49	30	44.0
54	423	31	44.0
54	673	32	43.5
54	101	33	43.0
54	272	34	43.0
54	1268	35	42.5
54	44	36	42.5
54	452	37	42.5
54	695	38	42.0
54	244	39	42.0
54	1072	40	41.5
54	1104	41	41.5
54	274	42	41.5
54	1307	43	41.5
54	160	44	41.5
54	1300	45	41.0
54	792	46	41.0
54	1382	47	40.5
54	1342	48	40.5
54	193	49	40.5
54	640	50	40.5
54	96	51	40.0
54	210	52	40.0
54	85	53	39.5
54	928	54	39.5
54	827	55	39.5
54	157	56	39.5
54	344	57	39.5
54	82	58	39.5
54	1144	59	39.5
54	625	60	39.0
54	1277	61	39.0
54	1082	62	38.5
54	401	63	38.5
54	947	64	38.5
54	1375	65	38.5
54	757	66	38.5
54	1271	67	38.5
54	797	68	38.5
54	77	69	38.0
54	155	70	38.0
54	660	71	37.5
54	110	72	37.5
54	364	73	37.5
54	341	74	37.5
54	563	75	37.5
54	826	76	37.0
54	165	77	37.0
54	170	78	37.0
54	560	79	36.5
54	903	80	36.5
54	123	81	36.5
54	1198	82	36.5
54	199	83	36.5
54	1392	84	36.0
54	576	85	36.0
54	1248	86	36.0
54	991	87	36.0
54	717	88	35.5
54	1061	89	35.5
54	1066	90	35.5
54	342	91	35.0
54	1202	92	34.5
54	564	93	34.5
54	1226	94	34.0
54	334	95	34.0
54	946	96	34.0
54	917	97	34.0
54	443	98	34.0
54	1212	99	33.5
54	240	100	33.5
54	484	101	33.5
54	315	102	33.5
54	132	103	33.5
54	1383	104	33.5
54	1373	105	33.5
54	459	106	33.5
54	601	107	33.0
54	197	108	33.0
54	677	109	33.0
54	24	110	33.0
54	811	111	33.0
54	1108	112	33.0
54	773	113	33.0
54	1303	114	33.0
54	156	115	33.0
54	1107	116	32.5
54	1134	117	32.5
54	739	118	32.5
54	211	119	32.5
54	277	120	32.0
54	1356	121	32.0
54	1209	122	32.0
54	987	123	32.0
54	1035	124	32.0
54	9	125	32.0
54	1235	126	32.0
54	99	127	32.0
54	1309	128	31.5
54	872	129	31.5
54	1292	130	31.5
54	1213	131	31.5
54	536	132	31.5
54	173	133	31.5
54	767	134	31.5
54	689	135	31.5
54	731	136	31.5
54	83	137	31.5
54	707	138	31.5
54	304	139	31.5
54	375	140	31.0
54	206	141	31.0
54	218	142	31.0
54	493	143	31.0
54	62	144	31.0
54	225	145	31.0
54	373	146	31.0
54	234	147	31.0
54	1370	148	31.0
54	168	149	31.0
54	213	150	31.0
54	252	151	31.0
54	129	152	31.0
54	730	153	31.0
54	163	154	31.0
54	80	155	30.5
54	192	156	30.5
54	466	157	30.5
54	1328	158	30.5
54	189	159	30.5
54	889	160	30.5
54	414	161	30.5
54	806	162	30.0
54	1204	163	30.0
54	786	164	30.0
54	1164	165	30.0
54	325	166	30.0
54	1224	167	30.0
54	1218	168	30.0
54	1325	169	30.0
54	289	170	30.0
54	734	171	30.0
54	1251	172	30.0
54	1261	173	30.0
54	29	174	30.0
54	794	175	30.0
54	14	176	30.0
54	1154	177	29.5
54	548	178	29.5
54	45	179	29.5
54	1216	180	29.5
54	658	181	29.5
54	1322	182	29.5
54	784	183	29.5
54	1263	184	29.5
54	1310	185	29.5
54	1280	186	29.5
54	933	187	29.5
54	712	188	29.0
54	434	189	29.0
54	363	190	29.0
54	599	191	29.0
54	977	192	29.0
54	1381	193	29.0
54	1229	194	29.0
54	1393	195	28.5
54	1242	196	28.5
54	1240	197	28.5
54	996	198	28.5
54	1355	199	28.5
54	1225	200	28.5
55	798	1	63.0
55	1201	2	63.0
55	329	3	60.5
55	1313	4	57.5
55	1244	5	44.5
55	94	6	44.0
55	272	7	43.5
55	89	8	41.5
55	417	9	40.5
55	244	10	38.5
55	1239	11	38.0
55	721	12	37.0
55	1268	13	36.5
55	1040	14	36.5
55	364	15	36.0
55	1382	16	35.5
55	344	17	35.5
55	73	18	35.5
55	452	19	35.5
55	315	20	35.0
55	1147	21	34.5
55	499	22	34.0
55	72	23	33.5
55	1047	24	33.5
55	640	25	33.5
55	992	26	33.0
55	165	27	32.5
55	962	28	32.5
55	1248	29	32.5
55	927	30	32.5
55	1198	31	32.5
55	49	32	32.0
55	140	33	32.0
55	131	34	32.0
55	1235	35	32.0
55	928	36	31.5
55	262	37	31.5
55	160	38	31.5
55	1154	39	30.5
55	62	40	30.5
55	827	41	30.0
55	576	42	30.0
55	1375	43	30.0
55	757	44	30.0
55	206	45	29.5
55	24	46	29.5
55	1225	47	29.5
55	572	48	29.0
55	667	49	29.0
55	155	50	28.5
55	1072	51	28.0
55	522	52	28.0
55	1392	53	27.5
55	1209	54	27.5
55	493	55	27.5
55	255	56	27.5
55	193	57	27.5
55	563	58	27.5
55	826	59	27.0
55	170	60	27.0
55	1370	61	27.0
55	304	62	27.0
55	375	63	26.5
55	157	64	26.5
55	874	65	26.5
55	458	66	26.5
55	1383	67	26.5
55	381	68	26.5
55	1066	69	26.5
55	163	70	26.5
55	1144	71	26.5
55	210	72	26.5
55	1380	73	26.5
55	192	74	26.0
55	423	75	26.0
55	976	76	26.0
55	77	77	26.0
55	731	78	26.0
55	730	79	26.0
55	933	80	26.0
55	459	81	26.0
55	80	82	25.5
55	673	83	25.5
55	734	84	25.5
55	1271	85	25.5
55	1261	86	25.5
55	325	87	25.0
55	96	88	25.0
55	562	89	25.0
55	946	90	25.0
55	917	91	25.0
55	1263	92	25.0
55	266	93	25.0
55	701	94	25.0
55	433	95	25.0
55	1212	96	24.5
55	1134	97	24.5
55	401	98	24.5
55	977	99	24.5
55	1343	100	24.5
55	1108	101	24.5
55	149	102	24.5
55	903	103	24.5
55	135	104	24.5
55	696	105	24.5
55	1175	106	24.5
55	406	107	24.0
55	1149	108	24.0
55	189	109	24.0
55	234	110	24.0
55	792	111	23.5
55	739	112	23.5
55	569	113	23.5
55	363	114	23.5
55	548	115	23.5
55	1242	116	23.5
55	334	117	23.5
55	662	118	23.5
55	1364	119	23.5
55	1281	120	23.5
55	199	121	23.5
55	484	122	23.0
55	660	123	23.0
55	1325	124	23.0
55	134	125	23.0
55	811	126	23.0
55	373	127	23.0
55	151	128	23.0
55	1229	129	23.0
55	797	130	23.0
55	14	131	23.0
55	625	132	22.5
55	25	133	22.5
55	561	134	22.5
55	828	135	22.5
55	1104	136	22.5
55	110	137	22.5
55	504	138	22.5
55	1199	139	22.5
55	1342	140	22.5
55	1351	141	22.5
55	198	142	22.5
55	85	143	22.0
55	1082	144	22.0
55	1226	145	22.0
55	294	146	22.0
55	1240	147	22.0
55	274	148	22.0
55	51	149	22.0
55	794	150	22.0
55	1301	151	22.0
55	1300	152	21.5
55	101	153	21.5
55	1356	154	21.5
55	1224	155	21.5
55	2	156	21.5
55	996	157	21.5
55	536	158	21.5
55	209	159	21.5
55	132	160	21.5
55	9	161	21.5
55	341	162	21.5
55	1251	163	21.5
55	540	164	21.5
55	133	165	21.0
55	538	166	21.0
55	44	167	21.0
55	1035	168	21.0
55	414	169	21.0
55	565	170	21.0
55	309	171	21.0
55	240	172	20.5
55	1164	173	20.5
55	710	174	20.5
55	54	175	20.5
55	1137	176	20.5
55	349	177	20.5
55	1291	178	20.5
55	366	179	20.5
55	97	180	20.0
55	599	181	20.0
55	677	182	20.0
55	959	183	20.0
55	191	184	20.0
55	1061	185	20.0
55	889	186	20.0
55	1280	187	20.0
55	1220	188	20.0
55	542	189	20.0
55	276	190	19.5
55	16	191	19.5
55	588	192	19.5
55	308	193	19.5
55	17	194	19.5
55	810	195	19.5
55	1355	196	19.5
55	205	197	19.5
55	523	198	19.5
55	83	199	19.5
55	156	200	19.5
56	753	1	23.0
56	1380	2	19.0
56	1313	3	18.5
56	1147	4	17.0
56	640	5	16.5
56	14	6	16.5
56	811	7	16.0
56	49	8	15.0
56	798	9	15.0
56	244	10	15.0
56	77	11	14.5
56	576	12	13.5
56	1248	13	13.5
56	441	14	13.0
56	373	15	12.5
56	202	16	12.5
56	701	17	12.5
56	1239	18	12.5
56	294	19	12.0
56	234	20	12.0
56	193	21	12.0
56	1066	22	12.0
56	329	23	12.0
56	928	24	11.5
56	262	25	11.5
56	704	26	11.5
56	638	27	11.5
56	721	28	11.5
56	163	29	11.5
56	1047	30	11.5
56	315	31	11.0
56	165	32	10.5
56	272	33	10.5
56	1166	34	10.5
56	51	35	10.5
56	1339	36	10.0
56	97	37	10.0
56	561	38	10.0
56	856	39	10.0
56	344	40	10.0
56	1268	41	10.0
56	1244	42	10.0
56	1333	43	10.0
56	1104	44	10.0
56	685	45	10.0
56	225	46	10.0
56	266	47	10.0
56	712	48	9.5
56	588	49	9.5
56	815	50	9.5
56	1291	51	9.5
56	757	52	9.5
56	1235	53	9.5
56	792	54	9.0
56	80	55	9.0
56	962	56	9.0
56	876	57	9.0
56	1343	58	9.0
56	1290	59	9.0
56	1289	60	9.0
56	1225	61	9.0
56	198	62	9.0
56	658	63	8.5
56	212	64	8.5
56	140	65	8.5
56	1321	66	8.5
56	499	67	8.5
56	1039	68	8.5
56	484	69	8.0
56	1356	70	8.0
56	1209	71	8.0
56	493	72	8.0
56	1035	73	8.0
56	1019	74	8.0
56	96	75	8.0
56	37	76	8.0
56	1108	77	8.0
56	364	78	8.0
56	624	79	8.0
56	1040	80	8.0
56	504	81	8.0
56	946	82	8.0
56	899	83	8.0
56	1338	84	8.0
56	1342	85	8.0
56	667	86	8.0
56	917	87	8.0
56	626	88	8.0
56	204	89	8.0
56	859	90	8.0
56	933	91	8.0
56	1119	92	8.0
56	453	93	7.5
56	185	94	7.5
56	710	95	7.5
56	25	96	7.5
56	874	97	7.5
56	828	98	7.5
56	206	99	7.5
56	673	100	7.5
56	1242	101	7.5
56	688	102	7.5
56	813	103	7.5
56	927	104	7.5
56	379	105	7.5
56	131	106	7.5
56	229	107	7.5
56	89	108	7.5
56	72	109	7.5
56	1154	110	7.0
56	1392	111	7.0
56	292	112	7.0
56	94	113	7.0
56	826	114	7.0
56	1134	115	7.0
56	363	116	7.0
56	548	117	7.0
56	172	118	7.0
56	1330	119	7.0
56	709	120	7.0
56	230	121	7.0
56	686	122	7.0
56	33	123	7.0
56	62	124	7.0
56	52	125	7.0
56	1375	126	7.0
56	976	127	7.0
56	916	128	7.0
56	349	129	7.0
56	766	130	7.0
56	683	131	7.0
56	699	132	7.0
56	1294	133	7.0
56	1271	134	7.0
56	857	135	7.0
56	391	136	7.0
56	794	137	7.0
56	675	138	7.0
56	1198	139	7.0
56	1229	140	7.0
56	100	141	7.0
56	36	142	7.0
56	1347	143	6.5
56	1212	144	6.5
56	428	145	6.5
56	133	146	6.5
56	827	147	6.5
56	325	148	6.5
56	520	149	6.5
56	698	150	6.5
56	164	151	6.5
56	44	152	6.5
56	152	153	6.5
56	1325	154	6.5
56	134	155	6.5
56	24	156	6.5
56	110	157	6.5
56	1246	158	6.5
56	825	159	6.5
56	1381	160	6.5
56	353	161	6.5
56	282	162	6.5
56	1351	163	6.5
56	381	164	6.5
56	1263	165	6.5
56	523	166	6.5
56	1335	167	6.5
56	923	168	6.5
56	1280	169	6.5
56	1259	170	6.5
56	797	171	6.5
56	452	172	6.5
56	1300	173	6.0
56	1092	174	6.0
56	739	175	6.0
56	197	176	6.0
56	677	177	6.0
56	999	178	6.0
56	749	179	6.0
56	810	180	6.0
56	406	181	6.0
56	572	182	6.0
56	1344	183	6.0
56	671	184	6.0
56	1355	185	6.0
56	70	186	6.0
56	274	187	6.0
56	360	188	6.0
56	522	189	6.0
56	414	190	6.0
56	205	191	6.0
56	456	192	6.0
56	689	193	6.0
56	858	194	6.0
56	1188	195	6.0
56	83	196	6.0
56	563	197	6.0
56	1336	198	6.0
56	542	199	6.0
56	160	200	6.0
57	1201	1	67.5
57	798	2	59.0
57	1313	3	52.0
57	329	4	51.5
57	927	5	44.0
57	89	6	42.0
57	452	7	42.0
57	417	8	41.0
57	94	9	40.0
57	160	10	37.5
57	757	11	37.0
57	1040	12	36.0
57	1239	13	36.0
57	673	14	33.5
57	522	15	32.5
57	499	16	32.5
57	315	17	32.0
57	1244	18	31.5
57	1268	19	31.0
57	73	20	31.0
57	1198	21	31.0
57	244	22	30.5
57	1072	23	30.0
57	576	24	30.0
57	1248	25	30.0
57	721	26	30.0
57	660	27	29.0
57	364	28	29.0
57	132	29	29.0
57	1144	30	29.0
57	992	31	28.5
57	140	32	28.5
57	1047	33	28.5
57	423	34	27.5
57	131	35	27.5
57	928	36	27.0
57	827	37	27.0
57	1209	38	27.0
57	85	39	26.5
57	826	40	26.5
57	433	41	26.5
57	797	42	26.5
57	157	43	26.0
57	206	44	26.0
57	262	45	26.0
57	202	46	26.0
57	1370	47	26.0
57	199	48	26.0
57	49	49	25.5
57	874	50	25.5
57	272	51	25.5
57	341	52	25.5
57	1147	53	25.5
57	792	54	25.0
57	401	55	25.0
57	33	56	25.0
57	189	57	25.0
57	193	58	25.0
57	1164	59	24.5
57	25	60	24.5
57	1382	61	24.5
57	363	62	24.5
57	753	63	24.5
57	1082	64	24.0
57	149	65	24.0
57	903	66	24.0
57	373	67	24.0
57	962	68	23.5
57	1343	69	23.5
57	234	70	23.5
57	731	71	23.5
57	1175	72	23.5
57	14	73	23.5
57	1392	74	23.0
57	165	75	23.0
57	625	76	23.0
57	599	77	23.0
57	466	78	23.0
57	536	79	23.0
57	572	80	23.0
57	1195	81	23.0
57	173	82	23.0
57	1061	83	23.0
57	917	84	23.0
57	155	85	23.0
57	101	86	22.5
57	1235	87	22.5
57	794	88	22.5
57	218	89	22.0
57	976	90	22.0
57	1342	91	22.0
57	166	92	22.0
57	1066	93	22.0
57	696	94	22.0
57	1202	95	22.0
57	210	96	22.0
57	304	97	22.0
57	739	98	21.5
57	59	99	21.5
57	987	100	21.5
57	110	101	21.5
57	289	102	21.5
57	1375	103	21.5
57	151	104	21.5
57	1261	105	21.5
57	563	106	21.5
57	662	107	21.5
57	484	108	21.0
57	277	109	21.0
57	192	110	21.0
57	548	111	21.0
57	649	112	21.0
57	96	113	21.0
57	62	114	21.0
57	779	115	21.0
57	667	116	21.0
57	198	117	21.0
57	675	118	21.0
57	933	119	21.0
57	1092	120	20.5
57	133	121	20.5
57	257	122	20.5
57	375	123	20.5
57	1226	124	20.5
57	986	125	20.5
57	1325	126	20.5
57	977	127	20.5
57	225	128	20.5
57	1222	129	20.5
57	416	130	20.5
57	734	131	20.5
57	1373	132	20.5
57	163	133	20.5
57	1309	134	20.0
57	80	135	20.0
57	97	136	20.0
57	325	137	20.0
57	588	138	20.0
57	989	139	20.0
57	344	140	20.0
57	115	141	20.0
57	24	142	20.0
57	810	143	20.0
57	1255	144	20.0
57	274	145	20.0
57	946	146	20.0
57	1250	147	20.0
57	730	148	20.0
57	459	149	20.0
57	434	150	19.5
57	1134	151	19.5
57	216	152	19.5
57	569	153	19.5
57	601	154	19.5
57	1319	155	19.5
57	342	156	19.5
57	294	157	19.5
57	1182	158	19.5
57	170	159	19.5
57	191	160	19.5
57	1273	161	19.5
57	123	162	19.5
57	1383	163	19.5
57	381	164	19.5
57	683	165	19.5
57	1310	166	19.5
57	1271	167	19.5
57	1274	168	19.5
57	1107	169	19.0
57	1181	170	19.0
57	1224	171	19.0
57	308	172	19.0
57	677	173	19.0
57	1277	174	19.0
57	966	175	19.0
57	811	176	19.0
57	334	177	19.0
57	562	178	19.0
57	395	179	19.0
57	1199	180	19.0
57	82	181	19.0
57	767	182	19.0
57	229	183	19.0
57	99	184	19.0
57	266	185	19.0
57	974	186	19.0
57	83	187	19.0
57	288	188	19.0
57	902	189	19.0
57	187	190	18.5
57	856	191	18.5
57	300	192	18.5
57	695	193	18.5
57	1104	194	18.5
57	45	195	18.5
57	1216	196	18.5
57	820	197	18.5
57	658	198	18.5
57	76	199	18.5
57	766	200	18.5
58	1313	1	90.0
58	1201	2	88.5
58	798	3	76.5
58	927	4	62.0
58	1147	5	62.0
58	329	6	61.5
58	1239	7	60.5
58	94	8	59.5
58	1040	9	59.5
58	89	10	58.0
58	417	11	57.5
58	244	12	56.5
58	131	13	55.0
58	1244	14	54.5
58	499	15	54.5
58	962	16	54.0
58	721	17	52.0
58	262	18	51.0
58	73	19	51.0
58	49	20	50.5
58	272	21	49.5
58	193	22	49.5
58	151	23	49.0
58	452	24	49.0
58	662	25	48.0
58	1047	26	48.0
58	640	27	48.0
58	928	28	47.5
58	522	29	47.0
58	1268	30	46.5
58	992	31	45.5
58	1144	32	45.5
58	1104	33	45.0
58	140	34	45.0
58	1375	35	44.5
58	792	36	44.0
58	757	37	44.0
58	160	38	44.0
58	660	39	43.5
58	77	40	43.5
58	210	41	43.5
58	1382	42	43.0
58	673	43	43.0
58	433	44	43.0
58	576	45	42.5
58	827	46	42.0
58	874	47	42.0
58	344	48	41.5
58	797	49	41.0
58	85	50	40.5
58	826	51	40.5
58	373	52	40.5
58	1198	53	40.5
58	1072	54	40.0
58	1392	55	39.5
58	165	56	39.0
58	101	57	39.0
58	1248	58	39.0
58	976	59	39.0
58	155	60	39.0
58	786	61	38.5
58	315	62	38.0
58	364	63	38.0
58	132	64	38.0
58	563	65	38.0
58	625	66	37.5
58	1226	67	37.5
58	110	68	37.5
58	572	69	37.5
58	903	70	37.5
58	1277	71	37.0
58	96	72	37.0
58	274	73	36.5
58	946	74	36.5
58	1342	75	36.5
58	917	76	36.5
58	564	77	36.5
58	717	78	36.0
58	44	79	36.0
58	206	80	36.0
58	423	81	36.0
58	341	82	36.0
58	170	83	35.5
58	811	84	35.5
58	234	85	35.5
58	414	86	35.5
58	83	87	35.5
58	484	88	35.0
58	325	89	35.0
58	872	90	35.0
58	1343	91	35.0
58	51	92	35.0
58	1066	93	35.0
58	163	94	35.0
58	1082	95	34.5
58	739	96	34.5
58	157	97	34.5
58	25	98	34.5
58	24	99	34.5
58	62	100	34.5
58	225	101	34.5
58	1271	102	34.5
58	304	103	34.5
58	459	104	34.5
58	1154	105	34.0
58	1300	106	34.0
58	363	107	34.0
58	677	108	34.0
58	1061	109	34.0
58	788	110	34.0
58	1380	111	34.0
58	240	112	33.5
58	375	113	33.5
58	197	114	33.5
58	1209	115	33.5
58	536	116	33.5
58	149	117	33.5
58	1195	118	33.5
58	267	119	33.5
58	1134	120	33.0
58	1035	121	33.0
58	1242	122	33.0
58	889	123	33.0
58	168	124	33.0
58	933	125	33.0
58	216	126	32.5
58	401	127	32.5
58	828	128	32.5
58	294	129	32.5
58	560	130	32.5
58	1325	131	32.5
58	1108	132	32.5
58	575	133	32.5
58	205	134	32.5
58	667	135	32.5
58	734	136	32.5
58	381	137	32.5
58	1307	138	32.5
58	696	139	32.5
58	146	140	32.5
58	1356	141	32.0
58	561	142	32.0
58	548	143	32.0
58	695	144	32.0
58	977	145	32.0
58	212	146	32.0
58	767	147	32.0
58	1351	148	32.0
58	99	149	32.0
58	523	150	32.0
58	33	151	31.5
58	987	152	31.5
58	1333	153	31.5
58	45	154	31.5
58	658	155	31.5
58	1370	156	31.5
58	974	157	31.5
58	277	158	31.0
58	599	159	31.0
58	493	160	31.0
58	466	161	31.0
58	114	162	31.0
58	266	163	31.0
58	794	164	31.0
58	730	165	31.0
58	1202	166	31.0
58	199	167	31.0
58	100	168	31.0
58	787	169	31.0
58	14	170	31.0
58	1212	171	30.5
58	710	172	30.5
58	97	173	30.5
58	192	174	30.5
58	123	175	30.5
58	1383	176	30.5
58	189	177	30.5
58	1251	178	30.5
58	934	179	30.0
58	986	180	30.0
58	179	181	30.0
58	845	182	30.0
58	1203	183	30.0
58	1263	184	30.0
58	213	185	30.0
58	1039	186	30.0
58	902	187	30.0
58	317	188	30.0
58	707	189	30.0
58	443	190	30.0
58	1107	191	29.5
58	656	192	29.5
58	82	193	29.5
58	1235	194	29.5
58	1261	195	29.5
58	166	196	29.5
58	1119	197	29.5
58	434	198	29.0
58	1164	199	29.0
58	80	200	29.0
59	798	1	23.0
59	272	2	22.5
59	329	3	20.5
59	1201	4	19.5
59	94	5	18.0
59	89	6	16.5
59	24	7	14.5
59	1225	8	14.5
59	381	9	14.5
59	1154	10	14.0
59	458	11	14.0
59	193	12	14.0
59	1313	13	13.5
59	375	14	13.5
59	1382	15	13.5
59	315	16	13.5
59	563	17	13.5
59	304	18	13.5
59	363	19	13.0
59	1268	20	13.0
59	660	21	13.0
59	1244	22	13.0
59	134	23	13.0
59	292	24	12.5
59	364	25	12.0
59	244	26	12.0
59	1235	27	12.0
59	192	28	11.5
59	1182	29	11.5
59	417	30	11.5
59	786	31	11.0
59	625	32	11.0
59	170	33	11.0
59	572	34	11.0
59	1383	35	11.0
59	105	36	11.0
59	1220	37	11.0
59	72	38	11.0
59	160	39	11.0
59	459	40	11.0
59	962	41	10.5
59	1072	42	10.5
59	306	43	10.5
59	2	44	10.5
59	406	45	10.5
59	1375	46	10.5
59	1149	47	10.5
59	899	48	10.5
59	661	49	10.5
59	927	50	10.5
59	1321	51	10.5
59	1263	52	10.5
59	1310	53	10.5
59	155	54	10.5
59	792	55	10.0
59	928	56	10.0
59	484	57	10.0
59	1309	58	10.0
59	97	59	10.0
59	25	60	10.0
59	977	61	10.0
59	266	62	10.0
59	1302	63	10.0
59	377	64	10.0
59	1281	65	10.0
59	133	66	9.5
59	240	67	9.5
59	569	68	9.5
59	872	69	9.5
59	629	70	9.5
59	255	71	9.5
59	903	72	9.5
59	1386	73	9.5
59	179	74	9.5
59	562	75	9.5
59	757	76	9.5
59	151	77	9.5
59	1239	78	9.5
59	1364	79	9.5
59	646	80	9.5
59	1301	81	9.5
59	452	82	9.5
59	344	83	9.0
59	959	84	9.0
59	560	85	9.0
59	352	86	9.0
59	576	87	9.0
59	912	88	9.0
59	73	89	9.0
59	1391	90	9.0
59	1222	91	9.0
59	504	92	9.0
59	9	93	9.0
59	366	94	9.0
59	188	95	9.0
59	404	96	9.0
59	1198	97	9.0
59	309	98	9.0
59	1241	99	8.5
59	187	100	8.5
59	216	101	8.5
59	101	102	8.5
59	601	103	8.5
59	49	104	8.5
59	1226	105	8.5
59	300	106	8.5
59	191	107	8.5
59	1325	108	8.5
59	1240	109	8.5
59	1248	110	8.5
59	439	111	8.5
59	149	112	8.5
59	1245	113	8.5
59	373	114	8.5
59	328	115	8.5
59	784	116	8.5
59	189	117	8.5
59	667	118	8.5
59	131	119	8.5
59	1261	120	8.5
59	540	121	8.5
59	23	122	8.5
59	992	123	8.0
59	1300	124	8.0
59	610	125	8.0
59	62	126	8.0
59	334	127	8.0
59	671	128	8.0
59	1322	129	8.0
59	624	130	8.0
59	976	131	8.0
59	1195	132	8.0
59	1040	133	8.0
59	573	134	8.0
59	456	135	8.0
59	1351	136	8.0
59	734	137	8.0
59	341	138	8.0
59	1251	139	8.0
59	523	140	8.0
59	125	141	8.0
59	565	142	8.0
59	785	143	8.0
59	1147	144	8.0
59	651	145	8.0
59	365	146	8.0
59	788	147	8.0
59	257	148	7.5
59	165	149	7.5
59	34	150	7.5
59	16	151	7.5
59	54	152	7.5
59	1209	153	7.5
59	1184	154	7.5
59	479	155	7.5
59	987	156	7.5
59	1205	157	7.5
59	310	158	7.5
59	349	159	7.5
59	754	160	7.5
59	135	161	7.5
59	579	162	7.5
59	1271	163	7.5
59	662	164	7.5
59	317	165	7.5
59	933	166	7.5
59	207	167	7.0
59	410	168	7.0
59	435	169	7.0
59	346	170	7.0
59	401	171	7.0
59	801	172	7.0
59	1224	173	7.0
59	308	174	7.0
59	150	175	7.0
59	206	176	7.0
59	4	177	7.0
59	110	178	7.0
59	1108	179	7.0
59	225	180	7.0
59	845	181	7.0
59	889	182	7.0
59	683	183	7.0
59	547	184	7.0
59	787	185	7.0
59	541	186	6.5
59	1371	187	6.5
59	428	188	6.5
59	921	189	6.5
59	891	190	6.5
59	1143	191	6.5
59	1228	192	6.5
59	874	193	6.5
59	487	194	6.5
59	7	195	6.5
59	335	196	6.5
59	305	197	6.5
59	1242	198	6.5
59	45	199	6.5
59	536	200	6.5
60	1201	1	92.5
60	798	2	80.5
60	1313	3	73.5
60	329	4	67.0
60	417	5	62.0
60	94	6	56.0
60	499	7	55.5
60	89	8	54.5
60	131	9	52.5
60	927	10	52.0
60	73	11	48.5
60	452	12	48.5
60	1040	13	48.0
60	1239	14	48.0
60	1147	15	47.5
60	1382	16	45.5
60	721	17	45.5
60	792	18	45.0
60	160	19	44.5
60	1047	20	44.5
60	272	21	44.0
60	1248	22	44.0
60	49	23	43.5
60	1244	24	43.5
60	1375	25	43.5
60	928	26	42.5
60	874	27	42.5
60	364	28	42.5
60	992	29	42.0
60	962	30	42.0
60	244	31	41.5
60	193	32	41.5
60	433	33	41.5
60	677	34	41.0
60	673	35	40.5
60	1072	36	40.5
60	140	37	40.5
60	234	38	40.5
60	151	39	40.0
60	1392	40	39.5
60	730	41	39.5
60	199	42	39.5
60	262	43	39.0
60	155	44	39.0
60	827	45	38.5
60	206	46	38.5
60	170	47	38.5
60	315	48	38.0
60	344	49	37.5
60	903	50	37.5
60	889	51	37.5
60	522	52	37.5
60	757	53	37.5
60	1144	54	37.5
60	165	55	37.0
60	660	56	37.0
60	640	57	37.0
60	826	58	36.5
60	625	59	36.5
60	1108	60	36.5
60	1061	61	36.5
60	1383	62	36.5
60	1198	63	36.5
60	1082	64	36.0
60	572	65	36.0
60	662	66	36.0
60	210	67	36.0
60	85	68	35.5
60	1268	69	35.5
60	731	70	35.5
60	375	71	35.0
60	157	72	35.0
60	24	73	35.0
60	423	74	35.0
60	1342	75	35.0
60	99	76	35.0
60	1271	77	35.0
60	797	78	35.0
60	1209	79	34.5
60	373	80	34.5
60	1235	81	34.5
60	563	82	34.5
60	1226	83	34.0
60	548	84	34.0
60	96	85	34.0
60	110	86	34.0
60	62	87	34.0
60	976	88	34.0
60	274	89	34.0
60	458	90	34.0
60	1370	91	34.0
60	304	92	34.0
60	1277	93	33.5
60	1240	94	33.5
60	734	95	33.5
60	933	96	33.5
60	459	97	33.5
60	576	98	33.0
60	149	99	33.0
60	917	100	33.0
60	277	101	32.5
60	54	102	32.5
60	811	103	32.5
60	255	104	32.5
60	341	105	32.5
60	1261	106	32.5
60	1202	107	32.5
60	401	108	32.0
60	25	109	32.0
60	225	110	32.0
60	1246	111	32.0
60	266	112	32.0
60	14	113	32.0
60	484	114	31.5
60	192	115	31.5
60	1224	116	31.5
60	704	117	31.5
